id,format,rating,uploadtime
gen7nu-830908203,[Gen 7] NU,1346.0,1543971227
gen7nu-830910178,[Gen 7] NU,1318.0,1543971751
gen7nu-830910383,[Gen 7] NU,1069.0,1543971665
gen7nu-830946549,[Gen 7] NU,1173.0,1543977431
gen7nu-830990921,[Gen 7] NU,1120.0,1543985565
gen7nu-830995575,[Gen 7] NU,1134.0,1543986876
gen7nu-833145207,[Gen 7] NU,1374.0,1541806219
gen7nu-833152272,[Gen 7] NU,1164.0,1541807291
gen7nu-833154185,[Gen 7] NU,1045.0,1541807485
gen7nu-833163024,[Gen 7] NU,1153.0,1541808949
gen7nu-833169156,[Gen 7] NU,1221.0,1541809881
gen7nu-833185882,[Gen 7] NU,1057.0,1541812456
gen7nu-833200904,[Gen 7] NU,1272.0,1541814721
gen7nu-833206197,[Gen 7] NU,1021.0,1541815422
gen7nu-833216387,[Gen 7] NU,1099.0,1541816988
gen7nu-833227899,[Gen 7] NU,1238.0,1541819188
gen7nu-833230317,[Gen 7] NU,1181.0,1541819510
gen7nu-833239617,[Gen 7] NU,1027.0,1541821078
gen7nu-833243935,[Gen 7] NU,1029.0,1541821981
gen7nu-833257967,[Gen 7] NU,1069.0,1541824567
gen7nu-833263044,[Gen 7] NU,1058.0,1541825562
gen7nu-833264041,[Gen 7] NU,1046.0,1541826073
gen7nu-833266468,[Gen 7] NU,1192.0,1541826610
gen7nu-833266650,[Gen 7] NU,1109.0,1544396121
gen7nu-833271047,[Gen 7] NU,1051.0,1541827351
gen7nu-833275144,[Gen 7] NU,1149.0,1541828288
gen7nu-833276527,[Gen 7] NU,1236.0,1541829081
gen7nu-833280019,[Gen 7] NU,1248.0,1541829367
gen7nu-833282801,[Gen 7] NU,1087.0,1541830313
gen7nu-833285664,[Gen 7] NU,1185.0,1541831293
gen7nu-833295361,[Gen 7] NU,1256.0,1541834037
gen7nu-833300574,[Gen 7] NU,1197.0,1541835824
gen7nu-833306279,[Gen 7] NU,1107.0,1541837083
gen7nu-833324503,[Gen 7] NU,1081.0,1541843298
gen7nu-833345365,[Gen 7] NU,1122.0,1544409297
gen7nu-833394067,[Gen 7] NU,1200.0,1544419275
gen7nu-833398830,[Gen 7] NU,1037.0,1544420669
gen7nu-833399515,[Gen 7] NU,1107.0,1544420967
gen7nu-833400115,[Gen 7] NU,1148.0,1544421095
gen7nu-833401528,[Gen 7] NU,1193.0,1544421517
gen7nu-833402584,[Gen 7] NU,1034.0,1544421891
gen7nu-833403036,[Gen 7] NU,1059.0,1544421875
gen7nu-833403816,[Gen 7] NU,1191.0,1544422351
gen7nu-833407773,[Gen 7] NU,1065.0,1544423469
gen7nu-833409481,[Gen 7] NU,1116.0,1544424017
gen7nu-833412074,[Gen 7] NU,1048.0,1544424974
gen7nu-833426524,[Gen 7] NU,1069.0,1544430090
gen7nu-833434033,[Gen 7] NU,1014.0,1544432553
gen7nu-833437386,[Gen 7] NU,1104.0,1544433729
gen7nu-833494187,[Gen 7] NU,1068.0,1544448541
gen7nu-833707438,[Gen 7] NU,1351.0,1544478494
gen7nu-833725837,[Gen 7] NU,1005.0,1544480666
gen7nu-833730580,[Gen 7] NU,1494.0,1544481236
gen7nu-833763902,[Gen 7] NU,1176.0,1544486433
gen7nu-833770382,[Gen 7] NU,1122.0,1544487611
gen7nu-833802474,[Gen 7] NU,1108.0,1544492760
gen7nu-833827457,[Gen 7] NU,1136.0,1544497576
gen7nu-833843242,[Gen 7] NU,1178.0,1544499906
gen7nu-833844017,[Gen 7] NU,1192.0,1544500346
gen7nu-833846324,[Gen 7] NU,1064.0,1544500779
gen7nu-833848311,[Gen 7] NU,1259.0,1544501171
gen7nu-861857859,[Gen 7] NU,1030.0,1550010552
gen7nu-861874678,[Gen 7] NU,1020.0,1550013170
gen7nu-861891823,[Gen 7] NU,1089.0,1550016074
gen7nu-861902143,[Gen 7] NU,1367.0,1550017869
gen7nu-861904661,[Gen 7] NU,1458.0,1550018221
gen7nu-861910821,[Gen 7] NU,1103.0,1550019345
gen7nu-861918541,[Gen 7] NU,1347.0,1550020663
gen7nu-861925185,[Gen 7] NU,1333.0,1550022018
gen7nu-861930251,[Gen 7] NU,1489.0,1550022772
gen7nu-861931550,[Gen 7] NU,1063.0,1550022849
gen7nu-861932419,[Gen 7] NU,1061.0,1550023112
gen7nu-861937561,[Gen 7] NU,1055.0,1550024341
gen7nu-861941179,[Gen 7] NU,1073.0,1550024751
gen7nu-861944879,[Gen 7] NU,1220.0,1550025486
gen7nu-861945629,[Gen 7] NU,1278.0,1550025716
gen7nu-861946386,[Gen 7] NU,1135.0,1550025708
gen7nu-861947478,[Gen 7] NU,1281.0,1550026221
gen7nu-861950055,[Gen 7] NU,1095.0,1550026476
gen7nu-861951661,[Gen 7] NU,1256.0,1550026804
gen7nu-861952028,[Gen 7] NU,1434.0,1550026986
gen7nu-861953088,[Gen 7] NU,1156.0,1550027051
gen7nu-861954424,[Gen 7] NU,1317.0,1550027366
gen7nu-861955904,[Gen 7] NU,1164.0,1550027622
gen7nu-861957492,[Gen 7] NU,1133.0,1550027993
gen7nu-861959209,[Gen 7] NU,1209.0,1550028448
gen7nu-861961124,[Gen 7] NU,1083.0,1550028928
gen7nu-861976607,[Gen 7] NU,1061.0,1550032143
gen7nu-861978499,[Gen 7] NU,1207.0,1550032946
gen7nu-861979590,[Gen 7] NU,1099.0,1550033208
gen7nu-861997568,[Gen 7] NU,1176.0,1550037854
gen7nu-861998802,[Gen 7] NU,1285.0,1550038227
gen7nu-862016240,[Gen 7] NU,1016.0,1550044149
gen7nu-862032583,[Gen 7] NU,1112.0,1550049357
gen7nu-865011412,[Gen 7] NU,1049.0,1550628201
gen7nu-865023909,[Gen 7] NU,1094.0,1550630553
gen7nu-865026890,[Gen 7] NU,1328.0,1550631082
gen7nu-865029051,[Gen 7] NU,1063.0,1550631356
gen7nu-865046484,[Gen 7] NU,1142.0,1550635198
gen7nu-865048153,[Gen 7] NU,1066.0,1550635488
gen7nu-865051599,[Gen 7] NU,1022.0,1550636227
gen7nu-865051667,[Gen 7] NU,1136.0,1550636243
gen7nu-865053470,[Gen 7] NU,1099.0,1550636645
gen7nu-865054639,[Gen 7] NU,1275.0,1550636858
gen7nu-865055129,[Gen 7] NU,1014.0,1550636793
gen7nu-865055830,[Gen 7] NU,1033.0,1550637038
gen7nu-865056818,[Gen 7] NU,1113.0,1550637644
gen7nu-865105864,[Gen 7] NU,1146.0,1550652144
gen7nu-865110077,[Gen 7] NU,1044.0,1550653534
gen7nu-865135063,[Gen 7] NU,1188.0,1550660206
gen7nu-865137273,[Gen 7] NU,1315.0,1550660720
gen7nu-865166564,[Gen 7] NU,1134.0,1550668103
gen7nu-865167765,[Gen 7] NU,1018.0,1550668539
gen7nu-865175227,[Gen 7] NU,1040.0,1550669540
gen7nu-865185178,[Gen 7] NU,1055.0,1550672089
gen7nu-865217600,[Gen 7] NU,1233.0,1550678295
gen7nu-865218559,[Gen 7] NU,1264.0,1550677299
gen7nu-865238315,[Gen 7] NU,1261.0,1550680147
gen7nu-865259765,[Gen 7] NU,1369.0,1550683557
gen7nu-865274907,[Gen 7] NU,1010.0,1550685312
gen7nu-865277066,[Gen 7] NU,1041.0,1550685765
gen7nu-865277832,[Gen 7] NU,1351.0,1550685845
gen7nu-865279275,[Gen 7] NU,1059.0,1550686228
gen7nu-865287700,[Gen 7] NU,1100.0,1550687650
gen7nu-865324237,[Gen 7] NU,1163.0,1550692356
gen7nu-867745452,[Gen 7] NU,1151.0,1551150769
gen7nu-867811948,[Gen 7] NU,1100.0,1551168055
gen7nu-867827709,[Gen 7] NU,1038.0,1551172576
gen7nu-867832280,[Gen 7] NU,1034.0,1551174206
gen7nu-867871398,[Gen 7] NU,1405.0,1551184417
gen7nu-867896462,[Gen 7] NU,1329.0,1551189688
gen7nu-867905080,[Gen 7] NU,1354.0,1551190797
gen7nu-867953041,[Gen 7] NU,1181.0,1551198214
gen7nu-867989837,[Gen 7] NU,1192.0,1551203218
gen7nu-867995459,[Gen 7] NU,1288.0,1551203781
gen7nu-868007468,[Gen 7] NU,1094.0,1551205466
gen7nu-868008360,[Gen 7] NU,1165.0,1551205470
gen7nu-868015140,[Gen 7] NU,1069.0,1551206475
gen7nu-868025803,[Gen 7] NU,1097.0,1551207939
gen7nu-868032665,[Gen 7] NU,1055.0,1551208438
gen7nu-868033082,[Gen 7] NU,1208.0,1551208940
gen7nu-868033940,[Gen 7] NU,1319.0,1551208559
gen7nu-868037187,[Gen 7] NU,1264.0,1551208813
gen7nu-868048533,[Gen 7] NU,1212.0,1551210476
gen7nu-868051835,[Gen 7] NU,1132.0,1551210851
gen7nu-868068357,[Gen 7] NU,1086.0,1551212954
gen7nu-868070219,[Gen 7] NU,1066.0,1551213222
gen7nu-868079746,[Gen 7] NU,1134.0,1551214384
gen7nu-868083746,[Gen 7] NU,1144.0,1551215364
gen7nu-868089862,[Gen 7] NU,1324.0,1551215926
gen7nu-868092884,[Gen 7] NU,1037.0,1551216258
gen7nu-868095952,[Gen 7] NU,1151.0,1551216787
gen7nu-868834711,[Gen 7] NU,1099.0,1551356010
gen7nu-868836133,[Gen 7] NU,1256.0,1551356551
gen7nu-868843299,[Gen 7] NU,1093.0,1551357779
gen7nu-868862363,[Gen 7] NU,1289.0,1551361611
gen7nu-868862597,[Gen 7] NU,1199.0,1551361669
gen7nu-868887883,[Gen 7] NU,1072.0,1551365726
gen7nu-868893947,[Gen 7] NU,1060.0,1551366506
gen7nu-868999109,[Gen 7] NU,1048.0,1551379849
gen7nu-869027199,[Gen 7] NU,1030.0,1551384450
gen7nu-869035163,[Gen 7] NU,1319.0,1551385139
gen7nu-869064281,[Gen 7] NU,1155.0,1551388922
gen7nu-869104840,[Gen 7] NU,1107.0,1551394157
gen7nu-869153743,[Gen 7] NU,1168.0,1551401535
gen7nu-869178386,[Gen 7] NU,1025.0,1551405251
gen7nu-869190094,[Gen 7] NU,1112.0,1551407339
gen7nu-869192298,[Gen 7] NU,1098.0,1551407635
gen7nu-869193462,[Gen 7] NU,1409.0,1551407879
gen7nu-869193857,[Gen 7] NU,1071.0,1551408313
gen7nu-869195023,[Gen 7] NU,1116.0,1551408134
gen7nu-869196360,[Gen 7] NU,1228.0,1551408624
gen7nu-869197235,[Gen 7] NU,1016.0,1551408711
gen7nu-886771109,[Gen 7] NU,1427.0,1554325787
gen7nu-886789754,[Gen 7] NU,1049.0,1554328587
gen7nu-886845229,[Gen 7] NU,1292.0,1554335905
gen7nu-886851286,[Gen 7] NU,1264.0,1554336915
gen7nu-886853339,[Gen 7] NU,1258.0,1554341308
gen7nu-886856635,[Gen 7] NU,1223.0,1554337801
gen7nu-886856774,[Gen 7] NU,1330.0,1554341893
gen7nu-886860253,[Gen 7] NU,1423.0,1554338463
gen7nu-886860430,[Gen 7] NU,1084.0,1554338284
gen7nu-886862373,[Gen 7] NU,1135.0,1554338771
gen7nu-886863573,[Gen 7] NU,1013.0,1554338478
gen7nu-886867851,[Gen 7] NU,1294.0,1554343782
gen7nu-886872583,[Gen 7] NU,1096.0,1554344538
gen7nu-886876362,[Gen 7] NU,1281.0,1554345032
gen7nu-886876657,[Gen 7] NU,1111.0,1554345094
gen7nu-886876684,[Gen 7] NU,1001.0,1554344971
gen7nu-886878978,[Gen 7] NU,1064.0,1554345227
gen7nu-886891362,[Gen 7] NU,1073.0,1554347689
gen7nu-886896993,[Gen 7] NU,1080.0,1554348607
gen7nu-886918721,[Gen 7] NU,1189.0,1554352724
gen7nu-886943189,[Gen 7] NU,1234.0,1554358880
gen7nu-886945764,[Gen 7] NU,1511.0,1554359404
gen7nu-886973537,[Gen 7] NU,1286.0,1554366329
gen7nu-886974983,[Gen 7] NU,1005.0,1554366688
gen7nu-886989352,[Gen 7] NU,1389.0,1554369747
gen7nu-912298342,[Gen 7] NU,1356.0,1558243928
gen7nu-912313088,[Gen 7] NU,1029.0,1558247486
gen7nu-912314771,[Gen 7] NU,1110.0,1558247742
gen7nu-912332421,[Gen 7] NU,1081.0,1558252906
gen7nu-912353124,[Gen 7] NU,1010.0,1558257810
gen7nu-912381272,[Gen 7] NU,1495.0,1558263974
gen7nu-912389642,[Gen 7] NU,1434.0,1558265483
gen7nu-912392458,[Gen 7] NU,1043.0,1558266056
gen7nu-912396794,[Gen 7] NU,1227.0,1558266781
gen7nu-912405055,[Gen 7] NU,1229.0,1558268497
gen7nu-912413114,[Gen 7] NU,1044.0,1558269705
gen7nu-912414276,[Gen 7] NU,1408.0,1558270111
gen7nu-912422253,[Gen 7] NU,1059.0,1558271435
gen7nu-912438920,[Gen 7] NU,1036.0,1558274069
gen7nu-912456579,[Gen 7] NU,1030.0,1558276294
gen7nu-912460811,[Gen 7] NU,1036.0,1558277150
gen7nu-920689846,[Gen 7] NU,1061.0,1559456390
gen7nu-920694275,[Gen 7] NU,1450.0,1559457448
gen7nu-920699018,[Gen 7] NU,1438.0,1559458381
gen7nu-920712368,[Gen 7] NU,1050.0,1559462126
gen7nu-920714556,[Gen 7] NU,1021.0,1559462466
gen7nu-920715804,[Gen 7] NU,1082.0,1559462733
gen7nu-920716658,[Gen 7] NU,1112.0,1559463414
gen7nu-920787567,[Gen 7] NU,1124.0,1559478333
gen7nu-920787618,[Gen 7] NU,1042.0,1559478281
gen7nu-920794922,[Gen 7] NU,1080.0,1559479607
gen7nu-920796466,[Gen 7] NU,1207.0,1559479904
gen7nu-920802897,[Gen 7] NU,1109.0,1559480989
gen7nu-920820102,[Gen 7] NU,1304.0,1559483944
gen7nu-950445981,[Gen 7] NU,1486.0,1564077580
gen7nu-950467192,[Gen 7] NU,1058.0,1564079847
gen7nu-950516629,[Gen 7] NU,1485.0,1564088695
gen7nu-950534755,[Gen 7] NU,1460.0,1564089340
gen7nu-950542568,[Gen 7] NU,1468.0,1564089566
gen7nu-950564114,[Gen 7] NU,1144.0,1564092283
gen7nu-950568966,[Gen 7] NU,1322.0,1564093183
gen7nu-950570011,[Gen 7] NU,1268.0,1564093479
gen7nu-950576930,[Gen 7] NU,1032.0,1564094160
gen7nu-950593151,[Gen 7] NU,1385.0,1564098081
gen7nu-950613695,[Gen 7] NU,1107.0,1564099444
gen7nu-950620227,[Gen 7] NU,1212.0,1564100525
gen7nu-950625029,[Gen 7] NU,1288.0,1564101598
gen7nu-950632830,[Gen 7] NU,1455.0,1564102361
gen7nu-950633758,[Gen 7] NU,1084.0,1564102636
gen7nu-950635580,[Gen 7] NU,1172.0,1564102940
gen7nu-950639274,[Gen 7] NU,1225.0,1564103545
gen7nu-950642386,[Gen 7] NU,1254.0,1564104087
gen7nu-950643061,[Gen 7] NU,1431.0,1564104229
gen7nu-950647475,[Gen 7] NU,1265.0,1564104886
gen7nu-960723240,[Gen 7] NU,1063.0,1565881573
gen7nu-960746056,[Gen 7] NU,1302.0,1565884719
gen7nu-960770506,[Gen 7] NU,1078.0,1565888183
gen7nu-960784598,[Gen 7] NU,1210.0,1565889687
gen7nu-960800447,[Gen 7] NU,1099.0,1565891867
gen7nu-960817813,[Gen 7] NU,1138.0,1565894338
gen7nu-960833432,[Gen 7] NU,1304.0,1565896627
gen7nu-960880977,[Gen 7] NU,1047.0,1565902714
gen7nu-960921607,[Gen 7] NU,1192.0,1565908399
gen7nu-960942271,[Gen 7] NU,1122.0,1565911524
gen7nu-960949573,[Gen 7] NU,1139.0,1565912952
gen7nu-960983238,[Gen 7] NU,1238.0,1565918103
gen7nu-961002270,[Gen 7] NU,1291.0,1565921194
gen7nu-961024122,[Gen 7] NU,1216.0,1565924760
gen7nu-961027814,[Gen 7] NU,1076.0,1565926136
gen7nu-961035729,[Gen 7] NU,1044.0,1565927215
gen7nu-961037774,[Gen 7] NU,1022.0,1565927509
gen7nu-961073136,[Gen 7] NU,1139.0,1565937205
gen7nu-961083693,[Gen 7] NU,1154.0,1565939532
gen7nu-961101286,[Gen 7] NU,1347.0,1565944923
gen7nu-961146064,[Gen 7] NU,1153.0,1565956116
gen7nu-961146989,[Gen 7] NU,1182.0,1565956396
gen7nu-961150099,[Gen 7] NU,1340.0,1565957143
gen7nu-961169925,[Gen 7] NU,1234.0,1565960951
gen7nu-961171608,[Gen 7] NU,1236.0,1565961058
gen7nu-961175173,[Gen 7] NU,1026.0,1565961874
gen7nu-961182539,[Gen 7] NU,1054.0,1565963008
gen7nu-964003637,[Gen 7] NU,1011.0,1566436134
gen7nu-964007648,[Gen 7] NU,1094.0,1566436596
gen7nu-964008292,[Gen 7] NU,1048.0,1566436702
gen7nu-964010411,[Gen 7] NU,1325.0,1566436909
gen7nu-964010838,[Gen 7] NU,1097.0,1566437075
gen7nu-964018321,[Gen 7] NU,1034.0,1566438349
gen7nu-964030689,[Gen 7] NU,1045.0,1566440274
gen7nu-964039761,[Gen 7] NU,1516.0,1566441814
gen7nu-964045363,[Gen 7] NU,1026.0,1566442992
gen7nu-964046191,[Gen 7] NU,1394.0,1566442931
gen7nu-964047484,[Gen 7] NU,1070.0,1566443364
gen7nu-964054266,[Gen 7] NU,1078.0,1566444380
gen7nu-964068022,[Gen 7] NU,1128.0,1566447313
gen7nu-964072203,[Gen 7] NU,1092.0,1566448103
gen7nu-964087750,[Gen 7] NU,1101.0,1566451780
gen7nu-964088607,[Gen 7] NU,1321.0,1566452069
gen7nu-964096876,[Gen 7] NU,1084.0,1566454166
gen7nu-964111044,[Gen 7] NU,1213.0,1566459172
gen7nu-964119063,[Gen 7] NU,1140.0,1566460675
gen7nu-964184827,[Gen 7] NU,1286.0,1566476601
gen7nu-964187682,[Gen 7] NU,1250.0,1566476966
gen7nu-964188741,[Gen 7] NU,1027.0,1566477054
gen7nu-964205175,[Gen 7] NU,1193.0,1566480157
gen7nu-964208148,[Gen 7] NU,1300.0,1566480754
gen7nu-964212953,[Gen 7] NU,1260.0,1566481244
gen7nu-964220256,[Gen 7] NU,1162.0,1566483067
gen7nu-964255683,[Gen 7] NU,1027.0,1566487335
gen7nu-964263728,[Gen 7] NU,1128.0,1566488832
gen7nu-964268827,[Gen 7] NU,1069.0,1566488919
gen7nu-965547056,[Gen 7] NU,1128.0,1566695356
gen7nu-965547624,[Gen 7] NU,1219.0,1566695257
gen7nu-965554950,[Gen 7] NU,1127.0,1566696711
gen7nu-965566393,[Gen 7] NU,1223.0,1566698513
gen7nu-965567065,[Gen 7] NU,1074.0,1566698772
gen7nu-965567404,[Gen 7] NU,1322.0,1566698861
gen7nu-965573310,[Gen 7] NU,1091.0,1566699491
gen7nu-965575790,[Gen 7] NU,1125.0,1566700072
gen7nu-965579191,[Gen 7] NU,1172.0,1566700750
gen7nu-965581691,[Gen 7] NU,1272.0,1566700939
gen7nu-965584532,[Gen 7] NU,1027.0,1566701199
gen7nu-965594391,[Gen 7] NU,1257.0,1566703116
gen7nu-965608493,[Gen 7] NU,1098.0,1566705802
gen7nu-965611252,[Gen 7] NU,1317.0,1566706232
gen7nu-965627298,[Gen 7] NU,1015.0,1566709798
gen7nu-965628873,[Gen 7] NU,1305.0,1566710179
gen7nu-965629617,[Gen 7] NU,1042.0,1566710505
gen7nu-965630635,[Gen 7] NU,1062.0,1566710705
gen7nu-965633355,[Gen 7] NU,1121.0,1566711285
gen7nu-965633872,[Gen 7] NU,1209.0,1566711367
gen7nu-965639041,[Gen 7] NU,1108.0,1566712582
gen7nu-965668308,[Gen 7] NU,1158.0,1566721542
gen7nu-965678514,[Gen 7] NU,1191.0,1566724116
gen7nu-965689743,[Gen 7] NU,1148.0,1566727151
gen7nu-965692001,[Gen 7] NU,1141.0,1566727833
gen7nu-965703966,[Gen 7] NU,1064.0,1566730882
gen7nu-965713586,[Gen 7] NU,1351.0,1566732764
gen7nu-965720558,[Gen 7] NU,1158.0,1566734523
gen7nu-965756273,[Gen 7] NU,1183.0,1566741446
gen7nu-965762032,[Gen 7] NU,1309.0,1566742156
gen7nu-965764450,[Gen 7] NU,1299.0,1566743174
gen7nu-965766510,[Gen 7] NU,1209.0,1566742770
gen7nu-965788132,[Gen 7] NU,1022.0,1566745918
gen7nu-965799709,[Gen 7] NU,1162.0,1566747817
gen7nu-965800239,[Gen 7] NU,1175.0,1566747934
gen7nu-965803577,[Gen 7] NU,1049.0,1566748188
gen7nu-965811037,[Gen 7] NU,1080.0,1566749053
gen7nu-975560863,[Gen 7] NU,1292.0,1568409869
gen7nu-975565138,[Gen 7] NU,1015.0,1568410366
gen7nu-975577010,[Gen 7] NU,1081.0,1568412102
gen7nu-975583697,[Gen 7] NU,1411.0,1568414290
gen7nu-975588566,[Gen 7] NU,1292.0,1568413881
gen7nu-975595096,[Gen 7] NU,1066.0,1568414690
gen7nu-975626519,[Gen 7] NU,1084.0,1568419515
gen7nu-975628231,[Gen 7] NU,1125.0,1568420171
gen7nu-975632547,[Gen 7] NU,1044.0,1568420395
gen7nu-975642240,[Gen 7] NU,1038.0,1568421982
gen7nu-975647469,[Gen 7] NU,1091.0,1568422710
gen7nu-975648593,[Gen 7] NU,1120.0,1568422928
gen7nu-975650679,[Gen 7] NU,1124.0,1568423560
gen7nu-975655031,[Gen 7] NU,1146.0,1568424247
gen7nu-975658156,[Gen 7] NU,1132.0,1568424642
gen7nu-975660113,[Gen 7] NU,1107.0,1568424911
gen7nu-975676715,[Gen 7] NU,1146.0,1568427590
gen7nu-975693709,[Gen 7] NU,1077.0,1568430670
gen7nu-975714245,[Gen 7] NU,1179.0,1568434687
gen7nu-975792067,[Gen 7] NU,1242.0,1568455539
gen7nu-975869307,[Gen 7] NU,1327.0,1568470669
gen7nu-975885462,[Gen 7] NU,1054.0,1568472848
gen7nu-975932640,[Gen 7] NU,1012.0,1568479039
gen7nu-975936267,[Gen 7] NU,1075.0,1568479459
gen7nu-975937288,[Gen 7] NU,1052.0,1568479683
gen7nu-975937477,[Gen 7] NU,1027.0,1568480086
gen7nu-975948200,[Gen 7] NU,1161.0,1568481214
gen7nu-990513284,[Gen 7] NU,1252.0,1570763009
gen7nu-990513551,[Gen 7] NU,1039.0,1570762960
gen7nu-990521853,[Gen 7] NU,1023.0,1570764149
gen7nu-990522924,[Gen 7] NU,1091.0,1570764935
gen7nu-990548443,[Gen 7] NU,1311.0,1570769743
gen7nu-990560624,[Gen 7] NU,1010.0,1570772465
gen7nu-990561119,[Gen 7] NU,1090.0,1570772782
gen7nu-990562421,[Gen 7] NU,1126.0,1570773049
gen7nu-990562477,[Gen 7] NU,1128.0,1570773324
gen7nu-990564559,[Gen 7] NU,1449.0,1570773801
gen7nu-990564845,[Gen 7] NU,1090.0,1570773762
gen7nu-990566228,[Gen 7] NU,1027.0,1570773889
gen7nu-990566748,[Gen 7] NU,1113.0,1570773988
gen7nu-990567360,[Gen 7] NU,1190.0,1570774360
gen7nu-990567372,[Gen 7] NU,1373.0,1570774706
gen7nu-990568580,[Gen 7] NU,1186.0,1570774699
gen7nu-990580665,[Gen 7] NU,1114.0,1570777696
gen7nu-990581003,[Gen 7] NU,1069.0,1570777678
gen7nu-990589776,[Gen 7] NU,1134.0,1570780364
gen7nu-990600040,[Gen 7] NU,1023.0,1570782497
gen7nu-990601847,[Gen 7] NU,1016.0,1570782916
gen7nu-990604949,[Gen 7] NU,1015.0,1570783795
gen7nu-990606688,[Gen 7] NU,1121.0,1570784265
gen7nu-990622280,[Gen 7] NU,1049.0,1570787789
gen7nu-990624292,[Gen 7] NU,1009.0,1570787874
gen7nu-990625883,[Gen 7] NU,1032.0,1570788551
gen7nu-990637293,[Gen 7] NU,1058.0,1570791083
gen7nu-990702892,[Gen 7] NU,1161.0,1570802332
gen7nu-992771933,[Gen 7] NU,1094.0,1571125067
gen7nu-992784385,[Gen 7] NU,1035.0,1571128091
gen7nu-992871954,[Gen 7] NU,1194.0,1571145889
gen7nu-992873422,[Gen 7] NU,1050.0,1571146177
gen7nu-992903765,[Gen 7] NU,1191.0,1571150151
gen7nu-992906071,[Gen 7] NU,1264.0,1571151043
gen7nu-993119337,[Gen 7] NU,1202.0,1571175386
gen7nu-993129994,[Gen 7] NU,1116.0,1571176929
gen7nu-993149269,[Gen 7] NU,1196.0,1571179281
gen7nu-993150118,[Gen 7] NU,1093.0,1571179313
gen7nu-993152761,[Gen 7] NU,1388.0,1571179783
gen7nu-993154855,[Gen 7] NU,1293.0,1571179906
gen7nu-993165724,[Gen 7] NU,1174.0,1571181836
gen7nu-993172621,[Gen 7] NU,1044.0,1571182671
gen7nu-993198903,[Gen 7] NU,1119.0,1571186476
gen7nu-993232222,[Gen 7] NU,1032.0,1571191634
gen7nu-993316086,[Gen 7] NU,1057.0,1571210544
gen7nu-993324865,[Gen 7] NU,1195.0,1571211760
gen7nu-993326786,[Gen 7] NU,1157.0,1571212140
gen7nu-993327992,[Gen 7] NU,1158.0,1571212540
gen7nu-993334156,[Gen 7] NU,1264.0,1571213889
gen7ou-1003703983,[Gen 7] OU,1051.0,1572862119
gen7ou-1003705397,[Gen 7] OU,1167.0,1572862111
gen7ou-1003705471,[Gen 7] OU,1246.0,1572862550
gen7ou-1003706592,[Gen 7] OU,1315.0,1572862646
gen7ou-1003706846,[Gen 7] OU,1388.0,1572862378
gen7ou-1003707228,[Gen 7] OU,1177.0,1572862640
gen7ou-1003707899,[Gen 7] OU,1057.0,1572862794
gen7ou-1003709121,[Gen 7] OU,1276.0,1572862863
gen7ou-1003709360,[Gen 7] OU,1290.0,1572862863
gen7ou-1003709370,[Gen 7] OU,1309.0,1572863234
gen7ou-1003709862,[Gen 7] OU,1351.0,1572863206
gen7ou-1003709868,[Gen 7] OU,1385.0,1572863694
gen7ou-1003709941,[Gen 7] OU,1626.0,1572863737
gen7ou-1003709993,[Gen 7] OU,1488.0,1572863476
gen7ou-1003710328,[Gen 7] OU,1050.0,1572863362
gen7ou-1003710343,[Gen 7] OU,1248.0,1572863358
gen7ou-1003710344,[Gen 7] OU,1148.0,1572863278
gen7ou-1003711165,[Gen 7] OU,1383.0,1572863457
gen7ou-1003711236,[Gen 7] OU,1836.0,1572863600
gen7ou-1003711427,[Gen 7] OU,1430.0,1572863407
gen7ou-1003711657,[Gen 7] OU,1193.0,1572863889
gen7ou-1003712178,[Gen 7] OU,1087.0,1572863550
gen7ou-1003712978,[Gen 7] OU,1084.0,1572863893
gen7ou-1003713247,[Gen 7] OU,1577.0,1572864117
gen7ou-1003714201,[Gen 7] OU,1556.0,1572864840
gen7ou-1003714202,[Gen 7] OU,1340.0,1572864350
gen7ou-1003714453,[Gen 7] OU,1237.0,1572864541
gen7ou-1003716054,[Gen 7] OU,1432.0,1572864612
gen7ou-1003716235,[Gen 7] OU,1424.0,1572865071
gen7ou-1003716247,[Gen 7] OU,1149.0,1572864692
gen7ou-1003716346,[Gen 7] OU,1481.0,1572864923
gen7ou-1003717112,[Gen 7] OU,1441.0,1572864966
gen7ou-1003717123,[Gen 7] OU,1455.0,1572864893
gen7ou-1003717210,[Gen 7] OU,1440.0,1572865006
gen7ou-1003718169,[Gen 7] OU,1284.0,1572865123
gen7ou-1003718378,[Gen 7] OU,1454.0,1572865101
gen7ou-1003719311,[Gen 7] OU,1456.0,1572865482
gen7ou-1003719453,[Gen 7] OU,1517.0,1572865504
gen7ou-1003720478,[Gen 7] OU,1524.0,1572865743
gen7ou-1003720743,[Gen 7] OU,1484.0,1572865609
gen7ou-1003720888,[Gen 7] OU,1418.0,1572865885
gen7ou-1003721625,[Gen 7] OU,1103.0,1572865842
gen7ou-1003721648,[Gen 7] OU,1061.0,1572866007
gen7ou-1006532080,[Gen 7] OU,1161.0,1573280285
gen7ou-1006532098,[Gen 7] OU,1161.0,1573280066
gen7ou-1006532248,[Gen 7] OU,1654.0,1573280180
gen7ou-1006532434,[Gen 7] OU,1270.0,1573280431
gen7ou-1006532593,[Gen 7] OU,1029.0,1573280059
